x               rho            P              T              ur             uphi           uz             Br             Bphi           Bz
0.010000        0.99975        0.99977        1.00002        1.00018        1.00000       -0.00938       -0.01000       -0.01000       -0.01000
0.010163        0.99974        0.99976        1.00002        1.00018        1.00000       -0.00953       -0.01016       -0.01016       -0.01016
0.010328        0.99973        0.99975        1.00002        1.00019        1.00000       -0.00969       -0.01033       -0.01033       -0.01033
0.010496        0.99972        0.99974        1.00002        1.00020        1.00000       -0.00985       -0.01050       -0.01050       -0.01050
0.010667        0.99971        0.99973        1.00002        1.00021        1.00000       -0.01001       -0.01067       -0.01067       -0.01067
0.010840        0.99969        0.99972        1.00002        1.00022        1.00000       -0.01017       -0.01084       -0.01084       -0.01084
0.011016        0.99968        0.99970        1.00002        1.00023        1.00000       -0.01034       -0.01102       -0.01102       -0.01102
0.011196        0.99967        0.99969        1.00003        1.00024        1.00000       -0.01050       -0.01120       -0.01120       -0.01120
0.011378        0.99965        0.99968        1.00003        1.00025        1.00000       -0.01067       -0.01138       -0.01138       -0.01138
0.011563        0.99964        0.99967        1.00003        1.00026        1.00000       -0.01085       -0.01156       -0.01156       -0.01156
0.011751        0.99962        0.99965        1.00003        1.00027        1.00000       -0.01102       -0.01175       -0.01175       -0.01175
0.011942        0.99961        0.99964        1.00003        1.00028        1.00000       -0.01120       -0.01194       -0.01194       -0.01194
0.012136        0.99960        0.99963        1.00003        1.00029        1.00000       -0.01139       -0.01214       -0.01214       -0.01214
0.012334        0.99958        0.99961        1.00003        1.00030        1.00000       -0.01157       -0.01233       -0.01233       -0.01233
0.012534        0.99957        0.99960        1.00003        1.00031        1.00000       -0.01176       -0.01253       -0.01253       -0.01253
0.012738        0.99955        0.99958        1.00003        1.00032        1.00000       -0.01195       -0.01274       -0.01274       -0.01274
0.012945        0.99953        0.99957        1.00004        1.00033        1.00000       -0.01215       -0.01294       -0.01294       -0.01294
0.013156        0.99952        0.99955        1.00004        1.00034        1.00000       -0.01234       -0.01316       -0.01316       -0.01316
0.013370        0.99950        0.99954        1.00004        1.00035        1.00000       -0.01255       -0.01337       -0.01337       -0.01337
0.013587        0.99949        0.99952        1.00004        1.00037        1.00000       -0.01275       -0.01359       -0.01359       -0.01359
0.013808        0.99947        0.99951        1.00004        1.00038        1.00000       -0.01296       -0.01381       -0.01381       -0.01381
0.014033        0.99945        0.99949        1.00004        1.00039        1.00000       -0.01317       -0.01403       -0.01403       -0.01403
0.014261        0.99943        0.99948        1.00004        1.00040        1.00000       -0.01338       -0.01426       -0.01426       -0.01426
0.014493        0.99942        0.99946        1.00004        1.00041        1.00000       -0.01360       -0.01449       -0.01449       -0.01449
0.014729        0.99940        0.99944        1.00005        1.00043        1.00000       -0.01382       -0.01473       -0.01473       -0.01473
